variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
O,syn_0605,negative_hit,,발한,부정맥,20,부정맥; 발한; 경정맥 확장; 빈맥; 서맥; 빈호흡; 빈혈; 탈장; 무증상; 폐동맥 고혈압; 가래; 피로감; 객혈; 근긴장의 이상; 지남력 장애; 인지장애; 감기 증상; 질식; 호흡기감염; 사지 부종,부정맥 부정맥,부정맥,있음,oracle_gold,1,0
O,syn_0609,negative_hit,,운동 시 호흡곤란,삼키기 곤란; 흉부압박감,20,호흡곤란; 삼키기 곤란; 흉부압박감; 운동 시 호흡곤란; 수유 곤란; 가슴 답답; 천명음; 불안; 함몰가슴; 발한; 피부홍조; 권태감; 청색증; 호흡기감염; 흉통; 두통; 열; 폐부종; 탈장; 말초부종,삼키기 곤란 흉부압박감 삼키기 곤란 흉부압박감,삼키기 곤란 흉부압박감,있음,oracle_gold,1,0
O,syn_0613,negative_hit,,호흡곤란,오한,20,오한; 호흡곤란; 권태감; 근육통; 열; 두통; 구토; 감기 증상; 질식; 사망; 눈꼽; 눈이 무거운 느낌; 창백; 발한; 박동성 통증; 마찰음; 경정맥 확장; 콧물; 눈의 충혈; 방사통,오한 오한,오한,있음,oracle_gold,1,0
O,syn_0617,negative_hit,,화농성 객담,근력 약화; 눈의 충혈,20,근력 약화; 눈의 충혈; 화농성 객담; 구토; 객혈; 뇌압상승증상; 눈이 무거운 느낌; 근긴장의 이상; 다발성 장기부전 증상; 코막힘; 감기 증상; 압통; 피부홍조; 급성 신부전; 심부전; 발한; 지남력 장애; 경정맥 확장; 빈혈; 의식 저하,근력 약화 눈의 충혈 근력 약화 눈의 충혈,근력 약화 눈의 충혈,있음,oracle_gold,1,0
O,syn_0633,negative_hit,,목의 통증,거품이 섞인 가래,20,거품이 섞인 가래; 가래; 검은색 가래; 목의 통증; 객혈; 화농성 객담; 기침; 구토; 운동 시 호흡곤란; 감기 증상; 오한; 반복되는 폐렴; 사래걸림; 가슴 두근거림; 근력 약화; 폐기능저하; 체중감소; 눈꼽; 질식; 근긴장의 이상,거품이 섞인 가래 거품이 섞인 가래,거품이 섞인 가래,있음,oracle_gold,1,0
O,syn_0645,negative_hit,,삼키기 곤란,피부홍조,20,삼키기 곤란; 피부홍조; 청색증; 발한; 탈장; 불안; 복부팽만감; 피로감; 흉부압박감; 흉수; 뇌압상승증상; 목소리 변화; 지남력 장애; 흉곽 팽윤; 인지장애; 화농성 객담; 열; 천식; 근긴장의 이상; 재채기,피부홍조 피부홍조,피부홍조,있음,oracle_gold,1,0
O,syn_0669,negative_hit,,객혈,기침; 흉부압박감,20,객혈; 흉부압박감; 기침; 감기 증상; 천명음; 가슴 답답; 결막염; 불안; 운동 시 호흡곤란; 가래; 호흡곤란; 두통; 구토; 화농성 객담; 권태감; 콧물; 검은색 가래; 삼키기 곤란; 근육통; 빈맥,기침 흉부압박감 기침 흉부압박감,기침 흉부압박감,있음,oracle_gold,1,0
O,syn_0673,negative_hit,,눈의 충혈,사지 부종,20,눈의 충혈; 사지 부종; 하지부종; 폐부종; 말초부종; 청색증; 재채기; 오한; 두통; 가래; 기침; 감기 증상; 피부홍조; 호기의 증가; 불안; 검은색 가래; 발한; 근육통; 권태감; 창백,사지 부종 사지 부종,사지 부종,있음,oracle_gold,1,0
O,syn_0681,negative_hit,,사지 부종,방사통,20,방사통; 피부홍조; 발한; 두통; 콧물; 열; 반복되는 폐렴; 근육통; 사지 부종; 무증상; 결막염; 감기 증상; 설사; 불안; 오한; 어지러움; 고탄산증; 호흡기감염; 호기의 증가; 압통,방사통 방사통,방사통,있음,oracle_gold,1,0
O,syn_0689,negative_hit,,기침,눈이 무거운 느낌; 두통,20,기침; 눈이 무거운 느낌; 두통; 가슴 답답; 권태감; 불안; 구토; 눈의 충혈; 열; 피부홍조; 흉통; 삼키기 곤란; 발한; 피로감; 근육통; 오한; 빈맥; 천명음; 감기 증상; 운동 시 호흡곤란,눈이 무거운 느낌 두통 눈이 무거운 느낌 두통,눈이 무거운 느낌 두통,있음,oracle_gold,1,0
O,syn_0693,negative_hit,,가슴 두근거림,근육통,20,근육통; 두통; 권태감; 발한; 근력 약화; 근긴장의 이상; 심부전; 말초부종; 압통; 박동성 통증; 반복되는 폐렴; 가슴 두근거림; 오한; 방사통; 다발성 장기부전 증상; 피부홍조; 결막염; 의식 변화; 불안; 코막힘,근육통 근육통,근육통,있음,oracle_gold,1,0
O,syn_0697,negative_hit,,검은색 가래,가슴 답답; 가슴 두근거림,20,검은색 가래; 가슴 답답; 가슴 두근거림; 함몰가슴; 삼키기 곤란; 청색증; 호흡곤란; 흉통; 지남력 장애; 가래; 결막염; 기침; 운동 시 호흡곤란; 반복되는 폐렴; 심부전; 어지러움; 목소리 변화; 거품이 섞인 가래; 마찰음; 화농성 객담,가슴 답답 가슴 두근거림 가슴 답답 가슴 두근거림,가슴 답답 가슴 두근거림,있음,oracle_gold,1,0
O,syn_0701,negative_hit,,복부팽만감,권태감,20,복부팽만감; 권태감; 오한; 두통; 기운없음; 하지부종; 사지 부종; 창백; 압통; 사래걸림; 열; 방사통; 눈꼽; 눈의 충혈; 근육통; 질식; 콧물; 화농성 객담; 의식 변화; 흉곽 팽윤,권태감 권태감,권태감,있음,oracle_gold,1,0
O,syn_0721,negative_hit,,설사,구토,20,구토; 설사; 두통; 오한; 하지부종; 인지장애; 창백; 곤봉지; 눈꼽; 흉수; 열; 재채기; 목의 통증; 화농성 객담; 천식; 복벽이 움푹 들어감; 무증상; 어지러움; 경정맥 확장; 방사통,구토 구토,구토,있음,oracle_gold,1,0
O,syn_0733,negative_hit,,코막힘,운동 시 호흡곤란,20,코막힘; 운동 시 호흡곤란; 호흡곤란; 호흡기감염; 빈호흡; 삼키기 곤란; 수유 곤란; 기침; 불안; 가래; 발한; 청색증; 피부홍조; 권태감; 함몰가슴; 식욕부진; 두통; 가슴 답답; 호기의 증가; 반복되는 폐렴,운동 시 호흡곤란 운동 시 호흡곤란,운동 시 호흡곤란,있음,oracle_gold,1,0
O,syn_0737,negative_hit,,두통,삼키기 곤란; 피로감,20,삼키기 곤란; 피로감; 운동 시 호흡곤란; 수유 곤란; 호흡곤란; 두통; 함몰가슴; 권태감; 불안; 체중감소; 오한; 근육통; 호흡기감염; 가래; 발한; 기침; 피부홍조; 구토; 말초부종; 가슴 답답,삼키기 곤란 피로감 삼키기 곤란 피로감,삼키기 곤란 피로감,있음,oracle_gold,1,0
O,syn_0741,negative_hit,,기운없음,사래걸림,20,사래걸림; 기운없음; 가래; 검은색 가래; 객혈; 거품이 섞인 가래; 사지 부종; 가슴 두근거림; 호흡기감염; 기침; 반복되는 폐렴; 삼키기 곤란; 질식; 호흡곤란; 사망; 창백; 청색증; 운동 시 호흡곤란; 어지러움; 호기의 증가,사래걸림 사래걸림,사래걸림,있음,oracle_gold,1,0
O,syn_0753,negative_hit,,오한,감기 증상,20,근육통; 감기 증상; 무증상; 다발성 장기부전 증상; 뇌압상승증상; 두통; 체중감소; 오한; 설사; 말초부종; 권태감; 호흡기감염; 폐부종; 피로감; 식욕부진; 결막염; 구토; 기침; 반복되는 폐렴; 목소리 변화,감기 증상 감기 증상,감기 증상,있음,oracle_gold,1,0
O,syn_0757,negative_hit,,눈꼽,가슴 두근거림; 하지부종,20,눈꼽; 가슴 두근거림; 하지부종; 사지 부종; 가슴 답답; 함몰가슴; 말초부종; 폐부종; 호흡곤란; 흉통; 삼키기 곤란; 검은색 가래; 청색증; 사래걸림; 호기의 증가; 호흡기감염; 기침; 가래; 거품이 섞인 가래; 온몸이 떨림,가슴 두근거림 하지부종 가슴 두근거림 하지부종,가슴 두근거림 하지부종,있음,oracle_gold,1,0
O,syn_0765,negative_hit,,가슴 답답,설사,20,가슴 답답; 설사; 구토; 피로감; 콧물; 방사통; 무증상; 감기 증상; 거품이 섞인 가래; 창백; 곤봉지; 근력 약화; 눈이 무거운 느낌; 기침; 체중감소; 코막힘; 사망; 사지 부종; 빈혈; 질식,설사 설사,설사,있음,oracle_gold,1,0
O,syn_0769,negative_hit,,콧물,눈꼽; 체중감소,20,콧물; 체중감소; 눈꼽; 구토; 식욕부진; 빈혈; 열; 마찰음; 가슴 답답; 가래; 결막염; 천명음; 함몰가슴; 눈이 무거운 느낌; 기침; 운동 시 호흡곤란; 감기 증상; 사망; 천식; 호기의 증가,눈꼽 체중감소 눈꼽 체중감소,눈꼽 체중감소,있음,oracle_gold,1,0
O,syn_0773,negative_hit,,감기 증상,온몸이 떨림,20,온몸이 떨림; 근육통; 체중감소; 기운없음; 식욕부진; 감기 증상; 삼키기 곤란; 가래; 목소리 변화; 천식; 기침; 폐기능저하; 지남력 장애; 가슴 답답; 고탄산증; 검은색 가래; 화농성 객담; 어지러움; 빈호흡; 천명음,온몸이 떨림 온몸이 떨림,온몸이 떨림,있음,oracle_gold,1,0
O,syn_0793,negative_hit,,발한,부정맥,20,부정맥; 발한; 경정맥 확장; 빈맥; 서맥; 빈호흡; 빈혈; 탈장; 무증상; 폐동맥 고혈압; 가래; 피로감; 객혈; 근긴장의 이상; 지남력 장애; 인지장애; 감기 증상; 질식; 호흡기감염; 사지 부종,부정맥 부정맥,부정맥,있음,oracle_gold,1,0
O,syn_0797,negative_hit,,운동 시 호흡곤란,삼키기 곤란; 흉부압박감,20,호흡곤란; 삼키기 곤란; 흉부압박감; 운동 시 호흡곤란; 수유 곤란; 가슴 답답; 천명음; 불안; 함몰가슴; 발한; 피부홍조; 권태감; 청색증; 호흡기감염; 흉통; 두통; 열; 폐부종; 탈장; 말초부종,삼키기 곤란 흉부압박감 삼키기 곤란 흉부압박감,삼키기 곤란 흉부압박감,있음,oracle_gold,1,0
O,syn_0801,negative_hit,,호흡곤란,오한,20,오한; 호흡곤란; 권태감; 근육통; 열; 두통; 구토; 감기 증상; 질식; 사망; 눈꼽; 눈이 무거운 느낌; 창백; 발한; 박동성 통증; 마찰음; 경정맥 확장; 콧물; 눈의 충혈; 방사통,오한 오한,오한,있음,oracle_gold,1,0
O,syn_0805,negative_hit,,화농성 객담,눈의 충혈,20,눈의 충혈; 화농성 객담; 구토; 객혈; 눈이 무거운 느낌; 뇌압상승증상; 눈꼽; 급성 신부전; 다발성 장기부전 증상; 가래; 압통; 심부전; 경정맥 확장; 흉수; 기운없음; 사래걸림; 식욕부진; 박동성 통증; 가슴 두근거림; 하지부종,눈의 충혈 눈의 충혈,눈의 충혈,있음,oracle_gold,1,0
O,syn_0821,negative_hit,,목의 통증,거품이 섞인 가래,20,거품이 섞인 가래; 가래; 검은색 가래; 목의 통증; 객혈; 화농성 객담; 기침; 구토; 운동 시 호흡곤란; 감기 증상; 오한; 반복되는 폐렴; 사래걸림; 가슴 두근거림; 근력 약화; 폐기능저하; 체중감소; 눈꼽; 질식; 근긴장의 이상,거품이 섞인 가래 거품이 섞인 가래,거품이 섞인 가래,있음,oracle_gold,1,0
O,syn_0833,negative_hit,,삼키기 곤란,피부홍조,20,삼키기 곤란; 피부홍조; 청색증; 발한; 탈장; 불안; 복부팽만감; 피로감; 흉부압박감; 흉수; 뇌압상승증상; 목소리 변화; 지남력 장애; 흉곽 팽윤; 인지장애; 화농성 객담; 열; 천식; 근긴장의 이상; 재채기,피부홍조 피부홍조,피부홍조,있음,oracle_gold,1,0
O,syn_0845,negative_hit,,근육통,재채기,20,재채기; 근육통; 기침; 말초부종; 곤봉지; 오한; 흉통; 호흡곤란; 호기의 증가; 체중감소; 검은색 가래; 구토; 피부홍조; 가슴 두근거림; 불안; 두통; 폐부종; 흉곽 팽윤; 발한; 하지부종,재채기 재채기,재채기,있음,oracle_gold,1,0
O,syn_0857,negative_hit,,객혈,기침; 흉부압박감,20,객혈; 흉부압박감; 기침; 감기 증상; 천명음; 가슴 답답; 결막염; 불안; 운동 시 호흡곤란; 가래; 호흡곤란; 두통; 구토; 화농성 객담; 권태감; 콧물; 검은색 가래; 삼키기 곤란; 근육통; 빈맥,기침 흉부압박감 기침 흉부압박감,기침 흉부압박감,있음,oracle_gold,1,0
O,syn_0861,negative_hit,,눈의 충혈,사지 부종,20,하지부종; 사지 부종; 폐부종; 말초부종; 청색증; 재채기; 오한; 두통; 가래; 기침; 감기 증상; 피부홍조; 호기의 증가; 불안; 검은색 가래; 발한; 근육통; 권태감; 눈의 충혈; 창백,사지 부종 사지 부종,사지 부종,있음,oracle_gold,1,0
O,syn_0869,negative_hit,,사지 부종,방사통; 사래걸림,20,방사통; 사래걸림; 객혈; 발한; 반복되는 폐렴; 열; 피부홍조; 가래; 호흡기감염; 검은색 가래; 불안; 콧물; 기침; 사지 부종; 설사; 탈장; 두통; 호기의 증가; 거품이 섞인 가래; 청색증,방사통 사래걸림 방사통 사래걸림,방사통 사래걸림,있음,oracle_gold,1,0
O,syn_0877,negative_hit,,기침,눈이 무거운 느낌; 두통,20,기침; 눈이 무거운 느낌; 두통; 가슴 답답; 권태감; 불안; 구토; 눈의 충혈; 열; 피부홍조; 흉통; 삼키기 곤란; 발한; 피로감; 근육통; 오한; 빈맥; 천명음; 감기 증상; 운동 시 호흡곤란,눈이 무거운 느낌 두통 눈이 무거운 느낌 두통,눈이 무거운 느낌 두통,있음,oracle_gold,1,0
O,syn_0881,negative_hit,,가슴 두근거림,근육통,20,근육통; 두통; 권태감; 발한; 근력 약화; 근긴장의 이상; 심부전; 말초부종; 압통; 박동성 통증; 반복되는 폐렴; 가슴 두근거림; 오한; 방사통; 다발성 장기부전 증상; 피부홍조; 결막염; 의식 변화; 불안; 코막힘,근육통 근육통,근육통,있음,oracle_gold,1,0
O,syn_0885,negative_hit,,검은색 가래,가슴 답답,20,검은색 가래; 가슴 답답; 가슴 두근거림; 함몰가슴; 삼키기 곤란; 청색증; 흉통; 호흡곤란; 기침; 결막염; 가래; 근육통; 화농성 객담; 감기 증상; 빈호흡; 심부전; 말초부종; 천명음; 목소리 변화; 저산소증,가슴 답답 가슴 답답,가슴 답답,있음,oracle_gold,1,0
O,syn_0909,negative_hit,,설사,구토; 흉통,20,흉통; 구토; 설사; 두통; 호흡곤란; 열; 오한; 근육통; 불안; 곤봉지; 탈장; 압통; 흉수; 창백; 무증상; 수유 곤란; 호기의 증가; 천식; 감기 증상; 콧물,구토 흉통 구토 흉통,구토 흉통,있음,oracle_gold,1,0
O,syn_0921,negative_hit,,코막힘,운동 시 호흡곤란,20,코막힘; 운동 시 호흡곤란; 호흡곤란; 호흡기감염; 빈호흡; 삼키기 곤란; 수유 곤란; 기침; 불안; 가래; 발한; 청색증; 피부홍조; 권태감; 함몰가슴; 식욕부진; 두통; 가슴 답답; 호기의 증가; 반복되는 폐렴,운동 시 호흡곤란 운동 시 호흡곤란,운동 시 호흡곤란,있음,oracle_gold,1,0
O,syn_0925,negative_hit,,두통,피로감,20,피로감; 두통; 구토; 체중감소; 오한; 근육통; 운동 시 호흡곤란; 가래; 권태감; 폐기능저하; 복부팽만감; 의식 저하; 화농성 객담; 창백; 설사; 감기 증상; 박동성 통증; 객혈; 흉부압박감; 거품이 섞인 가래,피로감 피로감,피로감,있음,oracle_gold,1,0
O,syn_0929,negative_hit,,기운없음,사래걸림; 오한,20,사래걸림; 오한; 기운없음; 권태감; 열; 두통; 근육통; 삼키기 곤란; 박동성 통증; 가래; 검은색 가래; 가슴 두근거림; 어지러움; 창백; 질식; 사지 부종; 복부팽만감; 구토; 기침; 눈꼽,사래걸림 오한 사래걸림 오한,사래걸림 오한,있음,oracle_gold,1,0
O,syn_0941,negative_hit,,오한,감기 증상,20,근육통; 감기 증상; 무증상; 다발성 장기부전 증상; 뇌압상승증상; 두통; 체중감소; 오한; 설사; 말초부종; 권태감; 호흡기감염; 폐부종; 피로감; 식욕부진; 결막염; 구토; 기침; 반복되는 폐렴; 목소리 변화,감기 증상 감기 증상,감기 증상,있음,oracle_gold,1,0
O,syn_0945,negative_hit,,눈꼽,가슴 두근거림,20,가슴 두근거림; 눈꼽; 가슴 답답; 함몰가슴; 삼키기 곤란; 청색증; 가래; 사망; 사래걸림; 기침; 지남력 장애; 검은색 가래; 흉통; 운동 시 호흡곤란; 거품이 섞인 가래; 결막염; 반복되는 폐렴; 심부전; 재채기; 온몸이 떨림,가슴 두근거림 가슴 두근거림,가슴 두근거림,있음,oracle_gold,1,0
O,syn_0953,negative_hit,,가슴 답답,설사,20,가슴 답답; 설사; 구토; 피로감; 콧물; 방사통; 무증상; 감기 증상; 거품이 섞인 가래; 창백; 곤봉지; 근력 약화; 눈이 무거운 느낌; 기침; 체중감소; 코막힘; 사망; 사지 부종; 빈혈; 질식,설사 설사,설사,있음,oracle_gold,1,0
O,syn_0957,negative_hit,,콧물,눈꼽; 체중감소,20,콧물; 체중감소; 눈꼽; 구토; 식욕부진; 빈혈; 열; 마찰음; 가슴 답답; 가래; 결막염; 천명음; 함몰가슴; 눈이 무거운 느낌; 기침; 운동 시 호흡곤란; 감기 증상; 사망; 천식; 호기의 증가,눈꼽 체중감소 눈꼽 체중감소,눈꼽 체중감소,있음,oracle_gold,1,0
O,syn_0961,negative_hit,,감기 증상,온몸이 떨림,20,온몸이 떨림; 근육통; 체중감소; 기운없음; 식욕부진; 감기 증상; 삼키기 곤란; 가래; 목소리 변화; 천식; 기침; 폐기능저하; 지남력 장애; 가슴 답답; 고탄산증; 검은색 가래; 화농성 객담; 어지러움; 빈호흡; 천명음,온몸이 떨림 온몸이 떨림,온몸이 떨림,있음,oracle_gold,1,0
O,syn_0981,negative_hit,,발한,부정맥,20,부정맥; 발한; 경정맥 확장; 빈맥; 서맥; 빈호흡; 빈혈; 탈장; 무증상; 폐동맥 고혈압; 가래; 피로감; 객혈; 근긴장의 이상; 지남력 장애; 인지장애; 감기 증상; 질식; 호흡기감염; 사지 부종,부정맥 부정맥,부정맥,있음,oracle_gold,1,0
O,syn_0985,negative_hit,,운동 시 호흡곤란,삼키기 곤란,20,삼키기 곤란; 수유 곤란; 호흡곤란; 운동 시 호흡곤란; 목의 통증; 청색증; 호흡기감염; 반복되는 폐렴; 체중감소; 불안; 함몰가슴; 가슴 답답; 기침; 사망; 발한; 식욕부진; 피부홍조; 폐부종; 열; 오한,삼키기 곤란 삼키기 곤란,삼키기 곤란,있음,oracle_gold,1,0
O,syn_0989,negative_hit,,호흡곤란,사지 부종; 오한,20,사지 부종; 오한; 하지부종; 말초부종; 호흡곤란; 폐부종; 권태감; 두통; 근육통; 열; 구토; 감기 증상; 압통; 발한; 경정맥 확장; 근력 약화; 뇌압상승증상; 어지러움; 사래걸림; 호기의 증가,사지 부종 오한 사지 부종 오한,사지 부종 오한,있음,oracle_gold,1,0
O,syn_0993,negative_hit,,화농성 객담,눈의 충혈,20,눈의 충혈; 화농성 객담; 구토; 객혈; 눈이 무거운 느낌; 뇌압상승증상; 눈꼽; 급성 신부전; 다발성 장기부전 증상; 가래; 압통; 심부전; 경정맥 확장; 흉수; 기운없음; 사래걸림; 식욕부진; 박동성 통증; 가슴 두근거림; 하지부종,눈의 충혈 눈의 충혈,눈의 충혈,있음,oracle_gold,1,0
