variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,8,가래,sputum,0.0368,0.0722,0.1707,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,9,콧물,rhinorrhea,0.0368,1.0,0.109,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,10,화농성 객담,purulent_sputum,0.0362,0.0534,0.1787,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,11,빈맥,symptom:920af2278a,0.036,0.065,0.1675,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,12,코막힘,nasal_obstruction,0.0351,0.8613,0.098,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,13,말초부종,symptom:331b559ac3,0.0345,0.1292,0.1144,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,14,사망,symptom:49570025c3,0.0342,0.1706,0.1051,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,15,곤봉지,symptom:8436aac52b,0.0336,0.1852,0.1011,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,16,천명음,wheezing,0.0336,0.0834,0.1146,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,17,빈호흡,symptom:e3fb3f1d30,0.0332,0.0447,0.1343,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,18,삼키기 곤란,dysphagia,0.0332,0.5344,0.0766,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,19,객혈,hemoptysis,0.0321,0.1511,0.0919,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_020,0,기침이 계속되는데 큰 병은 아닌지 .,20,식욕부진,symptom:8678ac0397,0.0318,0.0811,0.1036,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,1,기운없음,symptom:3a6b475b6a,0.1071,0.407,0.1266,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,2,복벽이 움푹 들어감,symptom:4b1674fb28,0.0769,0.0843,0.148,0.0312,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,3,코막힘,nasal_obstruction,0.0409,0.0882,0.161,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,4,근력 약화,muscle_weakness,0.0408,1.0,0.1325,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,5,가래,sputum,0.0397,0.0268,0.1588,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,6,탈장,symptom:d7c26014b2,0.0381,0.0972,0.1185,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,7,콧물,rhinorrhea,0.0346,0.0555,0.0969,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,8,사지 부종,limb_edema,0.034,0.2408,0.0817,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,9,삼키기 곤란,dysphagia,0.034,0.0602,0.0913,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,10,하지부종,leg_edema,0.0326,0.0933,0.0695,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,11,사래걸림,symptom:92ca1277c1,0.018,0.0,0.1885,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,12,지남력 장애,symptom:78fcb0137a,0.0172,0.0,0.1565,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,13,검은색 가래,black_sputum,0.0167,0.0,0.1409,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,14,서맥,symptom:8915f77f38,0.0162,0.0,0.1318,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,15,방사통,radiating_pain,0.0159,0.0,0.1298,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,16,폐기능저하,symptom:0e2b6b7e94,0.0157,0.0,0.1275,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,17,화농성 객담,purulent_sputum,0.0153,0.0,0.1264,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,18,거품이 섞인 가래,symptom:129b5a70ed,0.0151,0.0,0.1257,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,19,의식 저하,symptom:272c527449,0.0149,0.0,0.1209,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_021,0,팔다리에 힘이 안 들어가서 자꾸 주저앉드래요.,20,천명음,wheezing,0.0147,0.0,0.1206,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,1,코막힘,nasal_obstruction,0.1094,0.1827,0.2812,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,2,콧물,rhinorrhea,0.0774,0.1026,0.3401,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,3,재채기,symptom:f0ff1b70a5,0.0416,1.0,0.214,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,4,흉곽 팽윤,symptom:3d0a98c718,0.0396,0.122,0.1696,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,5,결막염,symptom:7a281d2ec2,0.0393,0.0698,0.2391,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,6,저산소증,symptom:b3d40f3209,0.038,0.0767,0.1499,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,7,호기의 증가,symptom:0a6604a5d8,0.038,0.1189,0.1488,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,8,고탄산증,symptom:2ddc315fa9,0.0376,0.1236,0.1353,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,9,천식,symptom:6a75325fe5,0.0367,0.1305,0.1163,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,10,두통,headache,0.0346,0.1432,0.0862,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,11,구토,vomiting,0.0343,0.0464,0.1145,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,12,열,fever,0.0333,0.0294,0.1005,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,13,근육통,myalgia,0.0332,0.1244,0.0743,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,14,질식,symptom:86f571c688,0.0324,0.1193,0.0725,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,15,기침,cough,0.0169,0.0,0.2091,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,16,사망,symptom:49570025c3,0.0164,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,17,피부홍조,symptom:9b18d49e37,0.0162,0.0,0.1523,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,18,객혈,hemoptysis,0.0157,0.0,0.1498,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,19,서맥,symptom:8915f77f38,0.0153,0.0,0.1432,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,20,폐부종,symptom:2c8be00e20,0.0151,0.0,0.1385,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,1,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0796,1.0,0.3191,0.0789,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,2,감기 증상,symptom:cabd50b0e8,0.0787,0.2102,0.339,0.0441,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,3,구토,vomiting,0.0408,0.2059,0.2525,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,4,말초부종,symptom:331b559ac3,0.038,0.0902,0.158,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,5,눈의 충혈,eye_redness,0.0378,0.3535,0.1454,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,6,두통,headache,0.037,0.0504,0.1533,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,7,열,fever,0.0349,0.0822,0.1242,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,8,근육통,myalgia,0.0333,0.047,0.1086,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,9,기침,cough,0.0172,0.0,0.2403,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,10,설사,symptom:9c88ae340b,0.0169,0.0,0.2064,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,11,검은색 가래,black_sputum,0.0167,0.0,0.1951,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,12,콧물,rhinorrhea,0.0164,0.0,0.1897,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,13,가슴 답답,chest_discomfort,0.0162,0.0,0.1869,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,14,흉통,chest_pain,0.0161,0.6207,0.0667,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,15,빈맥,symptom:920af2278a,0.0159,0.0,0.1864,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,16,화농성 객담,purulent_sputum,0.0157,0.0,0.1805,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,17,체중감소,weight_loss,0.0155,0.0,0.17,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,18,어지러움,symptom:9e9c6673c9,0.0153,0.0,0.1614,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,19,무증상,symptom:e057a2105c,0.0151,0.0,0.1583,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,20,불안,symptom:31e7e68566,0.0147,0.0,0.1567,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,1,콧물,rhinorrhea,0.1094,0.1923,0.3024,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,2,재채기,symptom:f0ff1b70a5,0.0795,1.0,0.428,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,3,결막염,symptom:7a281d2ec2,0.0413,0.1496,0.195,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,4,코막힘,nasal_obstruction,0.0394,0.0859,0.1751,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,5,기침,cough,0.0389,0.0433,0.1899,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,6,체중감소,weight_loss,0.0368,0.04,0.1432,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,7,두통,headache,0.0367,0.1356,0.1138,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,8,구토,vomiting,0.0362,0.1085,0.1182,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,9,근육통,myalgia,0.0361,0.1112,0.1093,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,10,천식,symptom:6a75325fe5,0.0355,0.0354,0.1292,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,11,말초부종,symptom:331b559ac3,0.0354,0.0298,0.1555,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,12,오한,chills,0.0347,0.1277,0.0928,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,13,흉곽 팽윤,symptom:3d0a98c718,0.0344,0.0331,0.1199,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,14,발한,sweating,0.0343,0.0286,0.1419,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,15,설사,symptom:9c88ae340b,0.0338,0.0459,0.0983,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,16,고탄산증,symptom:2ddc315fa9,0.0333,0.0336,0.1052,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,17,피부홍조,symptom:9b18d49e37,0.0333,0.0289,0.12,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,18,곤봉지,symptom:8436aac52b,0.0331,0.0324,0.1088,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,19,불안,symptom:31e7e68566,0.033,0.0271,0.1263,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,20,감기 증상,symptom:cabd50b0e8,0.0318,0.0285,0.1087,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,1,호흡곤란,dyspnea,0.0827,0.148,0.0575,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,2,가슴 답답,chest_discomfort,0.0789,0.3088,0.3009,0.0536,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,3,가슴 두근거림,symptom:30c9328237,0.0772,0.3216,0.1734,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,4,함몰가슴,symptom:9d31f655f3,0.0745,0.3013,0.1404,0.0536,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,5,결막염,symptom:7a281d2ec2,0.0402,0.0703,0.2355,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,6,기침,cough,0.0402,0.0737,0.2337,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,7,흉통,chest_pain,0.0369,1.0,0.1122,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,8,삼키기 곤란,dysphagia,0.0365,0.1943,0.1215,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,9,천명음,wheezing,0.035,0.0661,0.1213,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,10,콧물,rhinorrhea,0.0332,0.0459,0.1,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,11,식욕부진,symptom:8678ac0397,0.0327,0.0686,0.0913,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,12,코막힘,nasal_obstruction,0.0172,0.0,0.1889,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,13,검은색 가래,black_sputum,0.0167,0.0,0.1676,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,14,하지부종,leg_edema,0.0164,0.0,0.164,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,15,온몸이 떨림,symptom:57ad1f5606,0.0162,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,16,감기 증상,symptom:cabd50b0e8,0.0159,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,17,가래,sputum,0.0157,0.0,0.1586,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,18,권태감,malaise,0.0155,0.0,0.1578,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,19,거품이 섞인 가래,symptom:129b5a70ed,0.0153,0.0,0.1577,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,20,말초부종,symptom:331b559ac3,0.0151,0.0,0.155,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,1,복부 통증,abdominal_pain,0.104,1.0,0.0668,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
